Email Address,Timestamp,What do you need help with today?,How long have you, personally, already spent working on this problem or question?,Time Helped,Time Waited,Notes,Time Done,Time Spent,
297,"4/11/17 14:30","design2","6 - 15 minutes","4/11/17 14:36","14:36:10","help deleting directory","4/11/17 14:36","",""
176,"4/12/17 12:24","design document for the second project","6 - 15 minutes","4/12/17 12:24","12:24:59","design Question","4/12/17 12:31","0:07:00",""
297,"4/12/17 13:25","design2","6 - 15 minutes","4/12/17 13:26","13:26:13","Needed clarification on the sample output and how to read in a file","4/12/17 13:29","0:03:21",""
297,"4/12/17 15:07","design2","6 - 15 minutes","4/12/17 15:11","15:11:08","Tips on design ","4/12/17 15:17","0:06:22",""
159,"4/12/17 15:08","Project 2","> 60 minutes","4/12/17 15:18","15:18:00","Walk through design ","4/12/17 15:35","0:17:27",""
264,"4/13/17 12:04","Project 2","31 - 60 minutes","4/13/17 12:04","12:04:44","Structure question for the 3-D list","4/13/17 12:12","0:07:34",""
310,"4/13/17 12:11","a few things","> 60 minutes","4/13/17 12:12","12:12:20","Question about building 3-D list","4/13/17 12:23","0:11:30",""
171,"4/13/17 12:12","Project 2","6 - 15 minutes","4/13/17 12:23","12:23:52","How to structure design doc","4/13/17 12:31","0:07:44",""
264,"4/13/17 12:21","3D lists","31 - 60 minutes","4/13/17 12:31","12:31:37","How to reading in to a 3-D list","4/13/17 12:38","0:06:35",""
120,"4/13/17 12:23","Project 2 Design","31 - 60 minutes","4/13/17 12:38","12:38:13","Help with design doc","4/13/17 12:43","0:05:30",""
155,"4/13/17 12:26","Proj2 design","16 - 30 minutes","4/13/17 12:43","12:43:45","Help with design doc","4/13/17 12:51","0:07:43",""
334,"4/13/17 12:30","Project 2","31 - 60 minutes","4/13/17 12:51","12:51:29","Help with design doc structure","4/13/17 13:01","0:09:46",""
316,"4/13/17 12:39","Project 2","6 - 15 minutes","4/13/17 12:53","12:53:56","Wasn't understanding how strip worked, told him to go look at the lab for this weel","4/13/17 13:04","0:10:57",""
124,"4/13/17 12:43","proj2","> 60 minutes","4/13/17 13:05","13:05:12","Indexing a 3d list","4/13/17 13:13","0:08:23",""
310,"4/13/17 12:51","list ","> 60 minutes","4/13/17 13:01","13:01:19","Help with creating the lowest level of the 3-D list from file","4/13/17 13:12","0:11:33",""
155,"4/13/17 12:54","proj2 design","6 - 15 minutes","4/13/17 13:13","13:13:39","Wanted confirmation on how design looked","4/13/17 13:18","0:04:40",""
120,"4/13/17 13:21","Project 2 Design","31 - 60 minutes","4/13/17 13:21","13:21:35","Wanted confirmation on how design looked","4/13/17 13:24","0:03:15",""
357,"4/13/17 13:22","Project 2","> 60 minutes","4/13/17 13:24","13:24:55","Confirmation on design","4/13/17 13:36","0:11:08",""
316,"4/13/17 13:29","Project 2","6 - 15 minutes","4/13/17 13:36","13:36:13","Needed help with 3d list","4/13/17 13:54","0:18:42",""
155,"4/13/17 13:39","design2","6 - 15 minutes","4/13/17 13:56","13:56:36","general questions about coding standards/design document","4/13/17 14:02","0:06:02",""
124,"4/13/17 13:58","proj2","> 60 minutes","4/13/17 13:58","13:58:56","Problem setting up 3d list","4/13/17 14:11","0:12:28",""
357,"4/13/17 14:14","Project 2","> 60 minutes","4/13/17 14:15","14:15:06","understanding 3d lists","4/13/17 14:19","0:04:48",""
173,"4/13/17 14:31","Proj2","< 5 minutes","4/13/17 14:32","14:32:45","question about constants","4/13/17 14:37","0:04:22",""
357,"4/13/17 14:32","Project 2","> 60 minutes","4/13/17 14:32","14:32:36","writing back to the file","4/13/17 14:39","0:06:33",""
297,"4/13/17 14:53","Lab 9","6 - 15 minutes","4/13/17 14:54","14:54:16","lab help","4/13/17 14:57","0:03:06",""
173,"4/13/17 15:05","Proj2 Design","6 - 15 minutes","4/13/17 15:06","15:06:21","design doc help","4/13/17 15:14","0:08:26",""
297,"4/13/17 15:23","Lab 9","6 - 15 minutes","4/13/17 15:25","15:25:57","forgot to use strip to remove "\n"","4/13/17 15:34","0:08:25",""
169,"4/13/17 15:37","Project 1: Code Evaluation and LAB8","6 - 15 minutes","4/13/17 15:37","15:37:24","review proj1, how to improve/fix it","4/13/17 15:42","0:05:28",""
297,"4/13/17 15:42","lab 9","< 5 minutes","4/13/17 15:43","15:43:33","typed forward slash, not backslash","4/13/17 15:44","0:01:16",""
316,"4/13/17 15:53","Project 2","< 5 minutes","4/13/17 15:54","15:54:14","resetting each inner list at the right "time" in the loop","4/13/17 16:00","0:06:09",""
136,"4/13/17 15:57","project 2 design document","> 60 minutes","4/13/17 16:00","16:00:30","how to think about design without actually sitting down and coding it out","4/13/17 16:08","0:08:09",""
184,"4/13/17 16:14","Proj 2","16 - 30 minutes","4/13/17 16:15","16:15:18","didn't really know what to save in the external .txt file","4/13/17 16:21","0:06:33",""
358,"4/13/17 16:54","Proj. 2 Design - read/write","31 - 60 minutes","4/13/17 17:00","17:00:32","Double-checking design document","4/13/17 17:00","",""
337,"4/13/17 17:07","Project 2 Design","31 - 60 minutes","4/13/17 17:10","17:10:00","had some questions about specific input and output for functions","4/13/17 17:17","0:07:32",""
304,"4/13/17 17:42","lists","> 60 minutes","4/13/17 18:00","18:00:02","Dr. Gibson stole me and I helped on my way out, had indexing error","","",""
121,"4/14/17 10:24","Project 2","> 60 minutes","4/14/17 10:27","10:27:31","Needed help with writing file -- problem was in his nested for loops","4/14/17 11:02","0:35:04",""
143,"4/14/17 11:09","Project 2 Design","> 60 minutes","4/14/17 11:11","11:11:36","Wanted feedback on design document","4/14/17 11:35","0:24:06",""
261,"4/14/17 11:23","Project 2","> 60 minutes","4/14/17 11:30","11:30:22","Needed help with coming up with a plan","4/14/17 11:39","0:08:57",""
173,"4/14/17 11:39","proj2","16 - 30 minutes","4/14/17 11:40","11:40:00","Needed a rubber duck","4/14/17 11:47","0:07:02",""
155,"4/14/17 11:44","proj2design","16 - 30 minutes","4/14/17 11:47","11:47:06","Wanted to know if they needed a display card function","4/14/17 11:53","0:06:50",""
133,"4/14/17 11:45","Proj 2 design completion","31 - 60 minutes","4/14/17 11:49","11:49:59","He was missing main() and pseudocode.","4/14/17 11:51","0:01:42",""
121,"4/14/17 11:58","Project 2","> 60 minutes","4/14/17 12:02","12:02:05","Needed further help with his write function","4/14/17 12:02","",""
110,"4/14/17 14:00","design2.txt","> 60 minutes","4/14/17 14:00","14:00:39","Walk through design with him to makes sure it made sense","4/14/17 14:08","0:07:23",""
264,"4/14/17 14:00","Project 2 design","> 60 minutes","4/14/17 14:04","14:04:12","talked about not needing to return list because of mutability","4/14/17 14:06","0:02:11",""
173,"4/14/17 14:01","proj2","> 60 minutes","4/14/17 14:06","14:06:27","checking her design and talking about input/output for some functions","4/14/17 14:10","0:03:51",""
264,"4/14/17 14:09","Project 2","> 60 minutes","4/14/17 14:09","14:09:19","Understanding how to print the 2D list","4/14/17 14:20","0:11:20",""
143,"4/14/17 14:20","Project 2 Design","> 60 minutes","4/14/17 14:20","14:20:44","Design understanding","4/14/17 14:33","0:12:58",""
316,"4/14/17 14:24","Project 2","6 - 15 minutes","4/14/17 14:25","14:25:32","strategies for printing 3D list","4/14/17 14:30","0:04:39",""
173,"4/14/17 14:27","proj2","31 - 60 minutes","4/14/17 14:30","14:30:22","talked about for loop vs while loop in main","4/14/17 14:32","0:02:14",""
130,"4/14/17 14:29","project 2","16 - 30 minutes","4/14/17 14:32","14:32:40","checked design and helped with a couple functions","4/14/17 14:48","0:16:01",""
184,"4/14/17 14:30","Proj 2","16 - 30 minutes","4/14/17 14:33","14:33:45","Design Doc","4/14/17 14:44","0:10:58",""
329,"4/14/17 14:31","Project 2","31 - 60 minutes","4/14/17 14:44","14:44:45","Help with design doc","4/14/17 14:58","0:13:28",""
171,"4/14/17 14:48","Project 2","16 - 30 minutes","4/14/17 14:51","14:51:38","need help with what functions to write","4/14/17 14:54","0:02:44",""
228,"4/14/17 14:54","design for Project 2","6 - 15 minutes","4/14/17 14:56","14:56:02","talked about a fuction to make a selection","4/14/17 14:58","0:02:38",""
173,"4/14/17 14:57","proj2","31 - 60 minutes","4/14/17 14:58","14:58:36","Questions about design doc functions","4/14/17 15:09","0:11:23",""
121,"4/14/17 14:57","Project 2","> 60 minutes","4/14/17 14:58","14:58:52","clarify proper use of fuctions","4/14/17 15:08","0:09:20",""
150,"4/14/17 14:58","Project2 global variables","< 5 minutes","4/14/17 15:00","15:00:33","Using function for user input","4/14/17 15:03","0:03:11",""
143,"4/14/17 15:00","Project 2 Design","> 60 minutes","4/14/17 15:02","15:02:11","Wanted to make sure their design looked good ","4/14/17 15:06","0:04:03",""
130,"4/14/17 15:01","project 2","16 - 30 minutes","4/14/17 15:03","15:03:48","Reading into 3d lists (split, append)","4/14/17 15:10","0:06:43",""
292,"4/14/17 15:05","Project 2","31 - 60 minutes","4/14/17 15:06","15:06:32","3-D lists","4/14/17 15:15","0:09:06",""
329,"4/14/17 15:15","Project 2","16 - 30 minutes","4/14/17 15:15","15:15:42","Variables","4/14/17 15:41","0:25:34",""
316,"4/14/17 15:22","Project 2","6 - 15 minutes","4/14/17 15:25","15:25:14","Printing 3d lists","4/14/17 15:53","0:28:23",""
171,"4/14/17 15:24","Project 2: Design Sheet","6 - 15 minutes","4/14/17 15:41","15:41:18","constants","4/14/17 15:44","0:03:03",""
261,"4/14/17 15:24","Project 2 Design","> 60 minutes","4/14/17 15:44","15:44:22","CONSTANTS","4/14/17 15:55","0:11:15",""
173,"4/14/17 15:25","proj2","31 - 60 minutes","4/14/17 15:54","15:54:24","Organizing design","4/14/17 15:59","0:05:23",""
108,"4/14/17 15:31","proj2 design","31 - 60 minutes","4/14/17 15:55","15:55:27","input outout","4/14/17 16:28","0:33:27",""
130,"4/14/17 15:40","project","6 - 15 minutes","4/14/17 16:02","16:02:29","Printing 3d lists","4/14/17 16:23","0:20:39",""
329,"4/14/17 15:57","Project 2","6 - 15 minutes","4/14/17 16:19","16:19:04","function call path","4/14/17 16:38","0:19:07",""
121,"4/14/17 16:12","Project 2","> 60 minutes","4/14/17 16:24","16:24:07","Help with printing","4/14/17 16:34","0:10:23",""
150,"4/14/17 16:16","Project2 Design","< 5 minutes","4/14/17 16:32","16:32:18","CONSTANTS","4/14/17 16:38","0:06:00",""
329,"4/14/17 16:17","Project 2","16 - 30 minutes","","","requested again","","",""
261,"4/14/17 16:25","Project 2 Design","> 60 minutes","4/14/17 16:34","16:34:41","","","",""
171,"4/14/17 16:35","Project 2 Design Sheet","16 - 30 minutes","4/14/17 16:37","16:37:48","one last check for errors before submitting","4/14/17 16:39","0:01:13",""
108,"4/14/17 16:37","design2","31 - 60 minutes","4/14/17 16:39","16:39:18","","","",""
150,"4/14/17 16:50","Project2 Design","< 5 minutes","","","office hours over","","",""
227,"4/17/17 9:59","Proj2","> 60 minutes","4/17/17 9:59","9:59:51","printing 3D list","4/17/17 10:05","0:05:58",""
227,"4/17/17 10:20","Proj2","> 60 minutes","4/17/17 10:20","10:20:50","help printing 3D list","4/17/17 10:29","0:09:01",""
130,"4/17/17 10:44","project 2","16 - 30 minutes","4/17/17 10:44","10:44:58","not understanding output","4/17/17 10:55","0:10:53",""
227,"4/17/17 13:01","Proj2","> 60 minutes","4/17/17 13:04","13:04:26","Needed help displaying vending machine properly","4/17/17 13:08","0:03:44",""
118,"4/17/17 13:02","Proj2 creating a 3d list","> 60 minutes","4/17/17 13:28","13:28:01","Needed help reading file into 3D list","4/17/17 13:28","",""
227,"4/17/17 13:16","Proj2","> 60 minutes","4/17/17 13:28","13:28:39","nevermind","","",""
357,"4/17/17 13:47","Project 2","6 - 15 minutes","4/17/17 13:48","13:48:50","Question on how the code worked in the 3D list","4/17/17 13:52","0:03:09",""
297,"4/17/17 13:57","Project 2","6 - 15 minutes","4/17/17 14:00","14:00:42","wrote input(float( instead of float(input(","4/17/17 14:04","0:03:56",""
357,"4/17/17 14:02","Project 2","6 - 15 minutes","4/17/17 14:04","14:04:41","iterating over file name instead of file object","4/17/17 14:08","0:03:53",""
251,"4/17/17 14:02","Functions and Constants ","6 - 15 minutes","4/17/17 14:08","14:08:42","question about where to use constants","4/17/17 14:12","0:04:00",""
251,"4/17/17 14:03","Functions and Constants ","6 - 15 minutes","","","requested again","","",""
137,"4/17/17 14:06","proj2","31 - 60 minutes","4/17/17 14:12","14:12:47","making 3d list","4/17/17 14:20","0:07:31",""
357,"4/17/17 14:12","Project 2","6 - 15 minutes","4/17/17 14:20","14:20:09","assigning .append result to a variable","4/17/17 14:23","0:03:06",""
274,"4/17/17 14:23","3D lists","> 60 minutes","4/17/17 14:24","14:24:43","not here","","",""
297,"4/17/17 14:39","Project 2","6 - 15 minutes","4/17/17 14:39","14:39:46","questions about function structure for menu","4/17/17 14:41","0:02:01",""
296,"4/17/17 14:40","project 2","6 - 15 minutes","4/17/17 14:41","14:41:53","basic setup for a 3D list","4/17/17 14:46","0:04:56",""
296,"4/17/17 14:57","3d lists","16 - 30 minutes","4/17/17 14:57","14:57:26","structure of 3D list","4/17/17 15:02","0:04:58",""
274,"4/17/17 15:01","Project 2, 3D lists","> 60 minutes","4/17/17 15:02","15:02:34","reading into the 3D lists properly","4/17/17 15:07","0:05:18",""
107,"4/17/17 15:01","Project 2","16 - 30 minutes","4/17/17 15:03","15:03:02","Help with validating user choice for the vending machine ","4/17/17 15:10","0:07:00",""
264,"4/17/17 15:04","Project 2","> 60 minutes","4/17/17 15:09","15:09:45","Help with validating user choice for the vending machine ","4/17/17 15:25","0:16:04",""
268,"4/17/17 15:12","Project 2","6 - 15 minutes","4/17/17 15:25","15:25:39","Trouble breaking down the lines from each file","4/17/17 15:30","0:04:34",""
297,"4/17/17 15:34","project2","6 - 15 minutes","4/17/17 15:35","15:35:53","Walked through what a 3D list is","4/17/17 15:41","0:05:43",""
268,"4/17/17 15:43","Project 2","< 5 minutes","4/17/17 15:46","15:46:56","Error accessing a tuple?","4/17/17 15:52","0:05:57",""
158,"4/18/17 12:35","proj2","16 - 30 minutes","4/18/17 12:36","12:36:10","Wanted suggestions on how to structure print statements","4/18/17 12:40","0:03:55",""
316,"4/18/17 12:41","proj2","6 - 15 minutes","4/18/17 12:43","12:43:13","To be continued....","4/18/17 13:05","0:21:59",""
242,"4/18/17 12:42","proj2","> 60 minutes","4/18/17 12:50","12:50:55","Needed help with syntax","4/18/17 13:05","0:14:55",""
221,"4/18/17 12:45","Proj2","16 - 30 minutes","4/18/17 12:53","12:53:25","Questions about writing to a file","4/18/17 13:05","0:11:38",""
350,"4/18/17 12:52","proj2 3d list","16 - 30 minutes","4/18/17 13:04","13:04:44","Needed help understanding indexing 3D lists","4/18/17 13:29","0:24:33",""
264,"4/18/17 12:59","proj2","> 60 minutes","4/18/17 13:29","13:29:17","Needed help understanding writing to a file","4/18/17 13:39","0:09:51",""
149,"4/18/17 13:00","proj2","16 - 30 minutes","","","Needed a RubberDuck","","",""
184,"4/18/17 13:01","proj2","16 - 30 minutes","4/18/17 13:39","13:39:12","Needed help understanding indexing 3D lists","4/18/17 13:51","0:12:26",""
242,"4/18/17 13:06","proj2","> 60 minutes","4/18/17 13:51","13:51:38","Need help with structuring prints","4/18/17 14:06","0:15:10",""
221,"4/18/17 13:25","Proj2","6 - 15 minutes","4/18/17 14:06","14:06:48","Need help making 3D list","4/18/17 14:07","",""
264,"4/18/17 13:34","proj2","> 60 minutes","4/18/17 14:07","14:07:00","nevermind","","",""
118,"4/18/17 13:36","proj2","> 60 minutes","4/18/17 14:16","14:16:17","Needed help printing list, Fishing for Answers (Was very upset when I didnt give him the answer )","4/18/17 14:18","0:02:17",""
350,"4/18/17 13:40","proj2","31 - 60 minutes","4/18/17 14:18","14:18:34","using len to convert to int","4/18/17 14:21","0:03:07",""
334,"4/18/17 13:43","project printing out vending machine","16 - 30 minutes","4/18/17 14:21","14:21:41","student left","","",""
310,"4/18/17 13:44","printing","> 60 minutes","4/18/17 14:21","14:21:41","student left","","",""
221,"4/18/17 13:46","Proj2","16 - 30 minutes","4/18/17 14:21","14:21:41","help making list","4/18/17 14:28","0:06:20",""
120,"4/18/17 13:50","proj2","31 - 60 minutes","4/18/17 14:28","14:28:00","3D list","4/18/17 14:36","0:08:54",""
137,"4/18/17 13:51","proj2","> 60 minutes","4/18/17 14:33","14:33:00","student left","","",""
316,"4/18/17 13:59","proj2","6 - 15 minutes","4/18/17 14:33","14:33:00","student left","","",""
221,"4/18/17 14:19","Proj2","16 - 30 minutes","4/18/17 14:33","14:33:31","printing 3D list","4/18/17 14:38","0:04:50",""
120,"4/18/17 14:23","proj2","31 - 60 minutes","","","requested again","","",""
174,"4/18/17 14:26","proj 2","< 5 minutes","4/18/17 14:38","14:38:40","Answered questions about 3D lists and Returns","4/18/17 14:50","0:12:02",""
120,"4/18/17 14:45","proj2","31 - 60 minutes","4/18/17 14:46","14:46:54","3d list","4/18/17 14:48","0:01:34",""
221,"4/18/17 14:51","Proj2","16 - 30 minutes","4/18/17 15:04","15:04:41","","","",""
357,"4/18/17 15:01","proj2","31 - 60 minutes","4/18/17 15:05","15:05:37","clarification","4/18/17 15:08","0:03:11",""
120,"4/18/17 15:02","Julia","16 - 30 minutes","4/18/17 15:05","15:05:42","making 3d list","4/18/17 15:24","0:18:20",""
229,"4/18/17 15:04","proj2","< 5 minutes","4/18/17 15:08","15:08:59","printing problem","4/18/17 15:18","0:09:19",""
108,"4/18/17 15:04","proj2","16 - 30 minutes","4/18/17 15:18","15:18:27","3D list","4/18/17 15:24","0:06:10",""
211,"4/18/17 15:06","proj2","> 60 minutes","4/18/17 15:32","15:32:09","","","",""
215,"4/18/17 15:07","proj2","> 60 minutes","4/18/17 15:43","15:43:42","","","",""
174,"4/18/17 15:08","proj2","< 5 minutes","4/18/17 15:43","15:43:53","","","",""
297,"4/18/17 15:09","proj2","6 - 15 minutes","4/18/17 15:50","15:50:04","","","",""
221,"4/18/17 15:12","proj2","16 - 30 minutes","4/18/17 15:59","15:59:29","student left","","",""
357,"4/18/17 15:27","proj2","31 - 60 minutes","4/18/17 15:59","15:59:29","student left","","",""
130,"4/18/17 15:29","proj2","16 - 30 minutes","4/18/17 15:59","15:59:29","","","",""
211,"4/18/17 15:38","proj2","31 - 60 minutes","4/18/17 15:59","15:59:42","","","",""
274,"4/18/17 15:51","Proj2","> 60 minutes","4/18/17 16:06","16:06:26","needed help creating 3d list","4/18/17 16:14","0:08:09",""
350,"4/18/17 16:09","proj2","16 - 30 minutes","4/18/17 16:14","16:14:37","questions about layout of 3d list (didn't come to class)","4/18/17 16:20","0:05:59",""
215,"4/18/17 16:16","proj2","> 60 minutes","4/18/17 16:20","16:20:25","3d list creation help","4/18/17 16:30","0:10:16",""
262,"4/18/17 16:17","proj2","> 60 minutes","4/18/17 16:20","16:20:25","needed help starting reading in the file","4/18/17 16:30","0:10:28",""
229,"4/18/17 16:18","proj2","< 5 minutes","4/18/17 16:30","16:30:54","wasn't doing zero count items correctly","4/18/17 16:51","0:20:19",""
337,"4/18/17 16:46","Project 2","16 - 30 minutes","4/18/17 16:50","16:50:17","needed help with file I/O","4/18/17 16:58","0:08:18",""
329,"4/18/17 18:00","Project 2","31 - 60 minutes","4/18/17 18:01","18:01:47","needed help with filling in 3d list","4/18/17 18:11","0:09:40",""
337,"4/18/17 18:01","Project 2","31 - 60 minutes","4/18/17 18:11","18:11:33","helped with scope and return values","4/18/17 18:22","0:11:10",""
226,"4/18/17 18:01","Project 2","6 - 15 minutes","4/18/17 18:22","18:22:46","needed clarification on 3d lists","4/18/17 18:31","0:08:19",""
100,"4/18/17 18:19","Proj2 - 3d List","> 60 minutes","4/18/17 18:31","18:31:08","clarified the readlines/readline/read","4/18/17 18:36","0:05:46",""
329,"4/18/17 18:43","Project 2","31 - 60 minutes","4/18/17 18:45","18:45:07","helped with 3d lists","4/18/17 18:51","0:06:45",""
100,"4/18/17 18:51","3d List","> 60 minutes","4/18/17 18:52","18:52:09","helped with error/clarification","4/18/17 18:59","0:06:58",""
316,"4/18/17 18:53","Project 2","6 - 15 minutes","4/18/17 18:59","18:59:17","needed to assign value to list","4/18/17 19:05","0:05:55",""
329,"4/18/17 19:04","Project 2","6 - 15 minutes","4/18/17 19:05","19:05:22","appended too many times/duplicates","4/18/17 19:11","0:05:52",""
100,"4/18/17 19:21","For loops and 3d List","> 60 minutes","4/18/17 19:22","19:22:57","syntax error","4/18/17 19:28","0:05:53",""
358,"4/18/17 19:55","Proj 2/File I/O","> 60 minutes","4/18/17 19:56","19:56:11","syntax error for File i/o","4/18/17 20:01","0:04:54",""
220,"4/19/17 10:01","PROJ1, 3D List","31 - 60 minutes","4/19/17 10:03","10:03:06","needed help visualized 3d lists","4/19/17 10:17","0:14:13",""
264,"4/19/17 10:03","Project 2","> 60 minutes","4/19/17 10:29","10:29:37","updating the correct list in 2d list","4/19/17 10:30","",""
174,"4/19/17 10:24","proj 2","6 - 15 minutes","4/19/17 10:31","10:31:16","how to build 3d list","4/19/17 10:41","0:10:31",""
346,"4/19/17 10:27","project 2","31 - 60 minutes","4/19/17 10:41","10:41:26","was trying to split file object","4/19/17 10:44","0:02:51",""
102,"4/19/17 10:33","Project 2 ","> 60 minutes","4/19/17 10:44","10:44:20","thought he had to submit candi.txt files","4/19/17 10:45","0:00:53",""
346,"4/19/17 10:51","Project 2","6 - 15 minutes","4/19/17 10:52","10:52:42","trying to print contents of file","4/19/17 10:56","0:03:57",""
334,"4/19/17 10:56","Project 2","31 - 60 minutes","4/19/17 10:56","10:56:54","not here","","",""
137,"4/19/17 11:05","proj2","> 60 minutes","4/19/17 11:18","11:18:53","Manipulating 3d lists","4/19/17 11:19","",""
346,"4/19/17 11:16","project 2","16 - 30 minutes","4/19/17 11:27","11:27:43","Inputing the file as a 3d list","4/19/17 11:27","",""
334,"4/19/17 11:22","Prroject 2","31 - 60 minutes","4/19/17 11:31","11:31:28","Printing in the correct places","4/19/17 11:31","",""
233,"4/19/17 11:30","Project 2 looping","6 - 15 minutes","4/19/17 11:34","11:34:06","Returning inside of a control structure","4/19/17 11:34","",""
332,"4/19/17 11:33","Project 2 ","16 - 30 minutes","4/19/17 11:48","11:48:10","(delay on this one, a student couldnt edit form so he sint listed) but sunny mixed up his variable names","","",""
334,"4/19/17 11:39","Project2","31 - 60 minutes","4/19/17 13:09","","Wasn't sure how to make 3D list and printing list options and using while loop","","",""
118,"4/19/17 13:01","proj2","> 60 minutes","4/19/17 13:09","13:09:06","Index out of bounds error","4/19/17 13:17","0:08:34",""
292,"4/19/17 13:01","Project 2","> 60 minutes","4/19/17 13:17","13:17:47","Needed help making 3D list","4/19/17 13:24","0:06:51",""
297,"4/19/17 13:01","project 2","6 - 15 minutes","4/19/17 13:24","13:24:42","Needed help making 3D list","4/19/17 13:31","0:06:19",""
227,"4/19/17 13:01","Proj2","> 60 minutes","4/19/17 13:31","13:31:05","Needed an if statement in inner most loop to print empty correctly","4/19/17 13:41","0:09:57",""
262,"4/19/17 13:10","Proj2","> 60 minutes","4/19/17 13:41","13:41:05","needed help visualizing 3D lists","4/19/17 13:47","0:06:30",""
334,"4/19/17 13:11","Printing/3D list","> 60 minutes","4/19/17 13:47","13:47:38","Needed help printing out vending machine correctly","4/19/17 14:05","0:17:29",""
162,"4/19/17 13:15","Project 2","> 60 minutes","4/19/17 13:53","13:53:55","Needed hlep reading in file to 3D list","4/19/17 14:05","0:11:07",""
335,"4/19/17 13:18","proj2","6 - 15 minutes","","","office hours over","","",""
199,"4/19/17 13:22","Project 2","> 60 minutes","","","office hours over","","",""
118,"4/19/17 13:26","project2","> 60 minutes","","","office hours over","","",""
297,"4/19/17 13:36","project 2","< 5 minutes","","","office hours over","","",""
130,"4/19/17 14:04","projects","31 - 60 minutes","","","office hours over","","",""
137,"4/19/17 15:02","proj 2","> 60 minutes","4/19/17 15:05","15:05:15","helped multiple","4/19/17 15:16","0:10:56",""
297,"4/19/17 15:02","project 2","6 - 15 minutes","4/19/17 15:05","15:05:15","I know you're helping multiple, so just put them all down as the same time","4/19/17 15:16","0:11:08",""
305,"4/19/17 15:03","proj2","6 - 15 minutes","4/19/17 15:05","15:05:15","","","",""
143,"4/19/17 15:03","Project 2","> 60 minutes","4/19/17 15:05","15:05:15","","","",""
135,"4/19/17 15:04","PROJ2","16 - 30 minutes","4/19/17 15:36","15:36:11","","","",""
369,"4/19/17 15:07","Project 2","16 - 30 minutes","4/19/17 15:37","15:37:05","","","",""
261,"4/19/17 15:13","Project 2","6 - 15 minutes","4/19/17 15:38","15:38:03","Different problem, autosave recover ","4/19/17 15:41","0:03:45",""
155,"4/19/17 15:19","proj2","> 60 minutes","4/19/17 15:42","15:42:50","Returning none in some cases ","4/19/17 15:47","0:04:13",""
305,"4/19/17 15:20","Proj2","6 - 15 minutes","","","requested again","","",""
180,"4/19/17 15:20","Project 2, 3D lists, writing to file","> 60 minutes","4/19/17 15:48","15:48:00","Using read instead of for line in file","4/19/17 15:51","0:03:30",""
255,"4/19/17 15:21","project 2 ","16 - 30 minutes","4/19/17 15:51","15:51:12","Explanation of 3D lists ","4/19/17 15:57","0:06:21",""
176,"4/19/17 15:26","Functions","> 60 minutes","4/19/17 15:57","15:57:42","Splitting error ","4/19/17 16:01","0:03:34",""
250,"4/19/17 15:30","project 2","> 60 minutes","4/19/17 16:00","16:00:06","Debugging/fixing 3d list(was 2d)","4/19/17 16:16","0:16:45",""
305,"4/19/17 15:35","proj2","16 - 30 minutes","","","requested again","","",""
184,"4/19/17 15:42","Proj 2","16 - 30 minutes","4/19/17 16:16","16:16:56","3D list","4/19/17 16:32","0:15:53",""
297,"4/19/17 15:44","project2","< 5 minutes","4/19/17 16:33","16:33:02","student left","","",""
305,"4/19/17 15:47","proj2","6 - 15 minutes","","","office hours over","","",""
262,"4/19/17 15:50","Project2","> 60 minutes","4/19/17 16:33","16:33:51","Debugging with 3d list","4/19/17 17:00","0:26:23",""
232,"4/19/17 15:52","Project 2","> 60 minutes","4/19/17 17:00","17:00:33","student left","","",""
356,"4/19/17 16:05","Project 2","16 - 30 minutes","4/19/17 17:01","17:01:05","student left","","",""
176,"4/19/17 16:06","Lists","6 - 15 minutes","4/19/17 17:01","17:01:34","student left","","",""
369,"4/19/17 16:10","Proj 2","31 - 60 minutes","4/19/17 17:01","17:01:34","Needed second opinion on something","4/19/17 17:06","0:05:14",""
189,"4/19/17 16:15","Proj2","> 60 minutes","","","office hours over","","",""
107,"4/19/17 16:34","Project 2","16 - 30 minutes","","","office hours over","","",""
358,"4/19/17 16:52","Proj. 2","31 - 60 minutes","","","office hours over","","",""
310,"4/20/17 11:59","printing tabs","> 60 minutes","4/20/17 12:00","12:00:11","Proper spacing","4/20/17 12:11","0:11:39",""
297,"4/20/17 11:59","project 2","16 - 30 minutes","4/20/17 12:11","12:11:50","reading in from a file","4/20/17 12:20","0:08:35",""
189,"4/20/17 11:59","3D lists","> 60 minutes","4/20/17 12:20","12:20:26","How create a 3d list from the 2-d list ","4/20/17 12:28","0:08:12",""
337,"4/20/17 12:00","Project 2","31 - 60 minutes","4/20/17 12:28","12:28:39","how to create 3d list ","4/20/17 12:44","0:15:42",""
305,"4/20/17 12:01","proj2","16 - 30 minutes","4/20/17 12:44","12:44:22","creating a 3d list","4/20/17 12:58","0:14:24",""
138,"4/20/17 12:01","Project2","> 60 minutes","4/20/17 12:49","12:49:05","Wasn't quite understanding how balnace should work, had to change a bit of how the project work","4/20/17 13:08","0:19:38",""
107,"4/20/17 12:07","Project 2","16 - 30 minutes","4/20/17 13:09","13:09:20","Writing to a file","4/20/17 13:15","0:05:56",""
260,"4/20/17 12:11","PROJECT 2","16 - 30 minutes","4/20/17 13:15","13:15:18","student left","","",""
118,"4/20/17 12:11","project2","> 60 minutes","4/20/17 13:15","13:15:47","confused by balance fucntion","4/20/17 13:33","0:17:13",""
